Time,Ticker,Mean,Std
120,OIH,20.009918763082812,28.18044009413745
5,XME,0.6131726934623282,4.8056002252671455
10,XME,1.1691356582006922,6.52637139941926
15,XME,1.7109452825051032,8.005235277408651
20,XME,2.275851835676589,9.383047350629994
25,XME,2.8236114348979133,10.582341448192514
30,XME,3.381123116293625,11.60917570722189
35,XME,3.944012796486043,12.450020046853522
40,XME,4.5476758242032504,13.214720728424535
45,XME,5.17185602366615,13.946890424831851
50,XME,5.789783558929448,14.737171248322525
55,XME,6.405201493215382,15.359897655900154
60,XME,7.00999602530584,15.874748194794108
65,XME,7.667692593488878,16.618367242607995
70,XME,8.333437165947036,17.52357885571793
75,XME,8.942317370228738,18.264916353580396
80,XME,9.49768347356227,18.88924491922694
85,XME,10.030547225151848,19.469303496059347
90,XME,10.528347475212874,19.894431282863113
95,XME,10.952084410633795,20.10147642080594
100,XME,11.380605789551913,20.301833869366668
105,XME,11.832249734271791,20.708076048339926
110,XME,12.295161968976469,21.28182224886234
115,XME,12.676546220009369,21.843162852296484
120,XME,13.077159409993335,22.29040996833702
5,XRT,0.25435142712268016,4.189992415309728
10,XRT,0.4569910484585875,5.623180821411762
15,XRT,0.6392856371422592,7.017505033974442
20,XRT,0.8135275912014869,8.087322961931775
25,XRT,0.9676842917561399,9.141364282562861
30,XRT,1.1407144293042766,9.997226687324233
35,XRT,1.3331238163563612,10.840221092862475
40,XRT,1.5587100485622378,11.871435834970766
45,XRT,1.7847256110002865,12.839223092655017
50,XRT,1.9847955354973266,13.88247745286261
55,XRT,2.1857704075270754,14.829324497466589
60,XRT,2.425750367204639,15.955785296464626
65,XRT,2.6890734669435146,16.86523748731322
70,XRT,2.9711690599105975,17.901841158127844
75,XRT,3.2577814884905725,19.025435021914358
80,XRT,3.5555476886852655,20.242619178755326
85,XRT,3.8113762549564782,21.34916869068791
90,XRT,4.0628667023466125,22.376846595251124
95,XRT,4.29154712950403,23.27687642277838
100,XRT,4.50012609179423,24.118851478249002
105,XRT,4.694885508927765,25.054182805458854
110,XRT,4.9167936786087045,26.150355296250577
115,XRT,5.060904120422705,27.157960871227793
120,XRT,5.1734511167315675,28.079380076829835
5,SMH,0.4830624742963254,4.39016208879555
10,SMH,0.9729359443323908,6.201713994319684
15,SMH,1.444644881759264,7.633047784602183
20,SMH,1.8718923742316005,8.667597108330176
25,SMH,2.230741192816574,9.469250996649425
30,SMH,2.627379212731189,10.04378908732399
35,SMH,3.0512729543523296,10.560163350167537
40,SMH,3.493154728147687,11.06975003431519
45,SMH,3.897455365656262,11.583383508357747
50,SMH,4.291067518646641,12.217344726218904
55,SMH,4.701987581935333,13.035454102193295
60,SMH,5.142536949589448,13.77218218018899
65,SMH,5.623804243313955,14.396153562008427
70,SMH,6.073977404987487,14.975190056711059
75,SMH,6.471193804635907,15.51614016335909
80,SMH,6.861510634373623,16.013931917287458
85,SMH,7.274077724760446,16.492588596872277
90,SMH,7.699855360922913,17.092941765705426
95,SMH,8.108810038640865,17.7475672942807
100,SMH,8.538068259361667,18.425871725504628
105,SMH,8.956456106663332,19.13014928757209
110,SMH,9.342378849387272,19.648884302517825
115,SMH,9.665645797891289,20.01289721145102
120,SMH,9.997637713948528,20.420793453913294
5,KBE,0.23279182240326704,4.1400667426489655
10,KBE,0.43648997362282677,5.919076440665824
15,KBE,0.6176757688887159,7.237578857307041
20,KBE,0.8075489431814574,8.328715529424143
25,KBE,0.9540676106140231,9.31669576926764
30,KBE,1.105737692696747,10.239820970358664
35,KBE,1.2907465822816884,11.06248364056827
40,KBE,1.533618994023222,11.928391155662824
45,KBE,1.772551258917074,12.816006794678282
50,KBE,1.969331575483952,13.660355978997137
55,KBE,2.1744178224459105,14.402003053823773
60,KBE,2.382519762790159,15.15891822688039
65,KBE,2.5964104100019645,15.886826656586301
70,KBE,2.8052473569174166,16.741334004402464
75,KBE,2.9804395778043866,17.71652650140932
80,KBE,3.150779974326293,18.553768418281113
85,KBE,3.3086928310227033,19.29278643293839
90,KBE,3.4580505964925683,20.030395876958895
95,KBE,3.5518019824868423,20.659482770256933
100,KBE,3.601096544039261,21.286790129146837
105,KBE,3.6158064734605584,21.910806760820996
110,KBE,3.6304949997783282,22.581395916258852
115,KBE,3.5426891406693164,23.105812876577104
120,KBE,3.4867446358693934,23.570284017059695
5,XTL,0.0001477040074427978,3.212523302569002
50,XTL,0.043827956414263645,9.247566127658889
55,XTL,0.0958726021884044,9.770768652792258
60,XTL,0.1550341672869144,10.280381732536325
65,XTL,0.2533726487815169,10.724885666727525
70,XTL,0.3269044450316323,11.212395419676866
75,XTL,0.36808626511787423,11.687145999553513
80,XTL,0.3937209141268187,12.057660719432892
85,XTL,0.37972808197605973,12.405483203477699
90,XTL,0.36339337579755737,12.794447043772374
95,XTL,0.3371376409701037,13.09539691353679
100,XTL,0.28886311087366456,13.306549815659366
105,XTL,0.2527075804261169,13.58651989143451
110,XTL,0.23373999559648287,13.966075854315996
115,XTL,0.168413884045752,14.344355596533584
120,XTL,0.09790560665412022,14.714616610367052
5,^GSPC,0.046867959232984306,2.5847578946067906
10,^GSPC,0.07780779206634576,3.55693767091487
15,^GSPC,0.09702426631382458,4.331610018413408
20,^GSPC,0.1085361089545326,4.920013491463192
25,^GSPC,0.08114189605954089,5.402685128905555
30,^GSPC,0.0762240058823064,5.714862198085913
35,^GSPC,0.08316721140948614,5.925612320600308
40,^GSPC,0.07813375611186076,6.1731496844551
45,^GSPC,0.021554966512796914,6.206893962159126
5,XLE,0.5813575894188749,4.222654904594991
10,XLE,1.1640404605053458,5.857145758811509
15,XLE,1.7581516686675407,7.134347782890338
20,XLE,2.381067522152782,8.438488238407558
25,XLE,2.9775617858345393,9.398558313486967
30,XLE,3.53778276669572,9.997830505422558
35,XLE,4.061938720430466,10.343487576016075
40,XLE,4.544722954798232,10.70270577301449
45,XLE,5.0300048142129885,11.01422821342103
50,XLE,5.525467012421284,11.186782887967027
55,XLE,6.078036115875917,11.59937201169979
60,XLE,6.659185881967811,12.108765561413666
65,XLE,7.280152201670122,12.790840310580885
70,XLE,7.923533850963433,13.69121671116012
75,XLE,8.609828560047829,14.599003567168994
80,XLE,9.257801806352429,15.17086375979095
85,XLE,9.924356961763984,15.669627414671456
90,XLE,10.561329659990072,16.06378298084246
95,XLE,11.159336680643053,16.56301335543681
100,XLE,11.623070423332098,16.808414495710327
105,XLE,12.049749652251665,17.170453548483902
110,XLE,12.505018167342858,17.726478161406167
115,XLE,12.854165356121303,18.05508919851235
120,XLE,13.206611320902937,18.22307781465796
5,XLI,0.04967748682908044,2.610789469187052
10,XLI,0.09161918749449051,3.6625415967078405
15,XLI,0.1320138306971876,4.517169067611714
20,XLI,0.1743900940775862,5.3145221061487335
25,XLI,0.19304974053800467,6.021316976292005
30,XLI,0.2166000379386577,6.469210973412861
35,XLI,0.2492354705396879,6.717292791191411
40,XLI,0.2675776090595274,6.937363193136563
45,XLI,0.23081957771762476,6.901553631747665
50,XLI,0.20316444938169015,6.8319142710454095
55,XLI,0.19749452971563697,6.88254823419288
60,XLI,0.1970917734381577,7.045849729732423
65,XLI,0.21472348539855668,7.109236041163377
70,XLI,0.2529814033399427,7.257890637727815
75,XLI,0.3054062470233962,7.499092971337649
80,XLI,0.3529654012251831,7.632402238992615
85,XLI,0.4246218083327032,7.775738466772848
90,XLI,0.4932169864755448,7.945651120283871
95,XLI,0.5436118366387239,8.081190924858236
100,XLI,0.5812149510645606,8.14756657639473
105,XLI,0.6262112553513306,8.299812856762744
110,XLI,0.7153266934250944,8.545295565461464
115,XLI,0.7718424693063082,8.769112834490642
120,XLI,0.8364148308710138,8.988230388992076
5,GDX,0.07693731763098025,4.87138073622145
10,GDX,0.07512192345179307,6.735357863020038
15,GDX,0.055770102858852935,8.251566026338857
20,GDX,0.09981762573865552,9.704249917987003
25,GDX,0.15018225991924158,10.739149950067864
30,GDX,0.23902999934749064,11.633169392293366
35,GDX,0.3047820635169278,12.631114159950176
40,GDX,0.24807741242735457,13.421196667151694
45,GDX,0.12410801446789847,14.088244230422736
50,GDX,0.1002852111982846,14.874001341633166
55,GDX,0.11799202737493977,15.533998532015106
60,GDX,0.01298685504155321,15.961757865710512
95,GDX,0.006408170564639897,18.711242371063026
100,GDX,0.11196796725188535,19.04562444258676
105,GDX,0.09431568208714387,19.4185830970033
110,GDX,0.10488293017313917,19.844106844966866
115,GDX,0.14991381992317482,20.272477772174945
120,GDX,0.20809694449816038,20.743126250556497
5,XLK,0.2013796512812854,3.4837968399876638
10,XLK,0.3894741651944509,4.8542682292554264
15,XLK,0.5683363974865233,5.999760697328938
20,XLK,0.717181305355271,6.808631712974
25,XLK,0.8196529237376771,7.532394013340378
30,XLK,0.9542655265607983,8.063332780649166
35,XLK,1.1078498704851185,8.55472405544711
40,XLK,1.246410541362019,9.049930897123879
45,XLK,1.3180597345868152,9.399975836925005
50,XLK,1.378922104691704,9.74635709800862
55,XLK,1.4491620258336162,10.18260571377755
60,XLK,1.5395716168125506,10.688336906020195
65,XLK,1.6182446062696316,11.049103551357618
70,XLK,1.6704310661344535,11.381785028754624
75,XLK,1.710161179897824,11.729985028137712
80,XLK,1.7421011521011949,12.148054574148977
85,XLK,1.8346155657834848,12.68027615969623
90,XLK,1.9379611766719902,13.274865817059542
95,XLK,2.0508617951757646,13.869380932789364
100,XLK,2.201120449719767,14.465981025731672
105,XLK,2.3687430909736853,15.089173360723358
110,XLK,2.5959860505888113,15.667873809538316
115,XLK,2.750349531068007,16.20911756747019
120,XLK,2.9352664469032286,16.800067153273044
5,XLY,0.011456883110755661,3.810505660645249
10,XLY,0.00028394239264581584,5.348037804689835
5,XLB,0.006727391579218397,3.0106851818229536
5,XOP,0.6324479202480936,5.435623566901064
10,XOP,1.233946908748636,7.570444911574485
15,XOP,1.8236981912020547,9.150052288939017
20,XOP,2.4296277513566786,10.552128398274974
25,XOP,2.984360254987936,11.577116497487754
30,XOP,3.458097583577042,12.266309842107047
35,XOP,3.869045767206689,12.596884132641021
40,XOP,4.233795990889862,12.971513749651477
45,XOP,4.574609388718243,13.196883388490715
50,XOP,4.908802583895971,13.253699591045228
55,XOP,5.309260949750416,13.646839396150268
60,XOP,5.768777715812028,14.172124357548302
65,XOP,6.301982210851582,14.924050546897382
70,XOP,6.864268840957116,15.871312760249248
75,XOP,7.499500754800511,16.77350868324813
80,XOP,8.045546087374406,17.15058174165024
85,XOP,8.605134782455622,17.35137229646578
90,XOP,9.084632216186884,17.356644697681684
95,XOP,9.533236401979915,17.496596508297092
100,XOP,9.831722288654413,17.20825098399302
105,XOP,10.149376906436732,17.396397025420754
110,XOP,10.579822705220252,18.05833554016499
115,XOP,10.886905902910518,18.508156918200267
120,XOP,11.219027879843937,18.847383637288726
5,XHB,0.12911124451552908,3.865062416502272
10,XHB,0.23140997079441825,5.208616916877046
15,XHB,0.3203980222031632,6.343212848071928
20,XHB,0.4005752503665136,7.364021062656969
25,XHB,0.4278411699987768,8.30616643986772
30,XHB,0.47284256600240676,9.088545929507214
35,XHB,0.5608778758396994,9.737297796142052
40,XHB,0.653068191109887,10.417008196233821
45,XHB,0.6812253826824675,10.805150461666333
50,XHB,0.7109170546686641,11.189252139177741
55,XHB,0.7734409477194973,11.737973301521313
60,XHB,0.8469638115704907,12.354957186841977
65,XHB,0.8844281806302526,12.759381098984306
70,XHB,0.9184794950642268,13.223379055747484
75,XHB,0.944811390580109,13.694712053079872
80,XHB,0.9711601699458567,14.00902223847124
85,XHB,1.0475263801820445,14.346728385324349
90,XHB,1.113535813667075,14.7478309124565
95,XHB,1.157510076478913,15.112495942997162
100,XHB,1.2411492300853877,15.376521571066698
105,XHB,1.3395750911347786,15.753051151492468
110,XHB,1.5204863172908707,16.215687460218774
115,XHB,1.6468884515542335,16.657815095010214
120,XHB,1.7883796756272747,17.148935147946435
5,ITB,0.23419631339248975,4.093862231438027
10,ITB,0.45287473842061615,5.570822269761244
15,ITB,0.6795668452301111,6.858405883436341
20,ITB,0.8944387480990319,7.969626870445302
25,ITB,1.0316149587968333,8.916795771189527
30,ITB,1.1898302746782405,9.745480701675744
35,ITB,1.3842697250472777,10.479196813670336
40,ITB,1.5851019364454075,11.237213127625207
45,ITB,1.7330517360008733,11.74100018640963
50,ITB,1.8952540274567813,12.284841598940767
55,ITB,2.098662409935838,12.940813491902121
60,ITB,2.314373478084416,13.686078339945023
65,ITB,2.496645396563916,14.242016138103873
70,ITB,2.6685881656293438,14.815952433183998
75,ITB,2.8226369395515176,15.375819334752958
80,ITB,2.971594956804359,15.75741045324804
85,ITB,3.1764233558382093,16.18721401026077
90,ITB,3.370348705255229,16.688692852364582
95,ITB,3.552119731688433,17.176591422598484
100,ITB,3.796183817228835,17.588268661974677
105,ITB,4.049237560642767,18.136326504912237
110,ITB,4.409232769040258,18.714395280875003
115,ITB,4.726940367609349,19.33394082604404
120,ITB,5.048577610762861,19.961190142538907
5,GDXJ,0.046909335726243326,5.409145584552014
5,IYE,0.5499436734394775,4.136412444492898
10,IYE,1.096372629560258,5.674574911555021
15,IYE,1.652360687473378,6.89815163724163
20,IYE,2.235593135618638,8.16353796762504
25,IYE,2.7889213432385236,9.099765403912746
30,IYE,3.314032782683042,9.684345853508358
35,IYE,3.803479409634493,9.980976004162988
40,IYE,4.249041616610567,10.326853471791429
45,IYE,4.689564475093544,10.570369144632542
50,IYE,5.139390765323868,10.693809084759007
55,IYE,5.640775310301468,11.055954180074547
60,IYE,6.165800868136682,11.531910983085705
65,IYE,6.726492000966828,12.162287378872886
70,IYE,7.30340446662541,12.988776869719215
75,IYE,7.931932415866643,13.851121868629459
80,IYE,8.53255468633056,14.363889539258116
85,IYE,9.15579306063866,14.81689124762346
90,IYE,9.742713939317202,15.137644583943105
95,IYE,10.29637687294625,15.551447114834422
100,IYE,10.728203961813236,15.701852472747056
105,IYE,11.132822185107756,16.03391626804977
110,IYE,11.570810949523668,16.561713556226945
115,IYE,11.906494967033014,16.893811567464237
120,IYE,12.24414303557419,17.13275809163434
5,OIH,0.6490960505637986,5.929913232473917
10,OIH,1.2771466872613668,8.169769270979495
15,OIH,1.9616224938660494,10.109101961953138
20,OIH,2.692516844390441,12.093879089334068
25,OIH,3.393594654198083,13.486966602042543
30,OIH,4.044628086259363,14.650492768545103
35,OIH,4.657899361987012,15.47637364993964
40,OIH,5.198039760878697,16.153061264333715
45,OIH,5.756064290603954,16.926588173862488
50,OIH,6.365755808928289,17.556417032424935
55,OIH,7.043799636844036,18.37434221783271
60,OIH,7.778126033293667,19.216879510799167
65,OIH,8.608833414570462,20.179830100082746
70,OIH,9.499781443065197,21.243588430682525
75,OIH,10.439169875065407,22.28044794820779
80,OIH,11.262695706837672,22.771423302466513
85,OIH,12.091478496277693,22.96017188806943
90,OIH,12.826026839581662,22.76364811912757
95,OIH,13.507217976879998,22.578818013471263
100,OIH,14.008624030926171,21.99674649692439
105,OIH,14.436956997653677,21.669151219815294
110,OIH,14.838689693244007,21.576914226859124
115,OIH,15.129962752000973,21.27624547814768
120,OIH,15.422617661107848,21.02922118070208
5,XME,0.30133636360794264,4.803260734597819
10,XME,0.5515001036217945,6.593640001960991
15,XME,0.7815888828021291,8.199148372047755
20,XME,1.0538496122914418,9.694523209486222
25,XME,1.3243482195388707,10.808728191138737
30,XME,1.5470851279342661,11.576410883684813
35,XME,1.8000969159606472,12.354369666333247
40,XME,2.0336744726036415,13.09266700030453
45,XME,2.2436506686487965,13.590116016759536
50,XME,2.4799602604679163,14.15102717968969
55,XME,2.728463169868031,14.6617595554385
60,XME,2.9210918726741064,15.060408125369046
65,XME,3.162641974559715,15.491038854462348
70,XME,3.4231684293750217,15.973242797990734
75,XME,3.724511659483284,16.41391861220617
80,XME,3.990598268270279,16.773025713796653
85,XME,4.244169391073611,16.994971390873356
90,XME,4.432460296673214,16.88883645119221
95,XME,4.592858883821541,16.715854129547406
100,XME,4.720481873933064,16.40978528521704
105,XME,4.847422568367981,16.29128488417725
110,XME,5.097452020237431,16.291585454000984
115,XME,5.329261906675085,16.527683906163297
120,XME,5.487529034828373,16.707333959839453
5,SMH,0.27506113853738,4.637365848327444
10,SMH,0.5491603882925974,6.645932279013018
15,SMH,0.8088763956170234,8.367017604405445
20,SMH,1.0075419015702427,9.635784924353933
25,SMH,1.1254936353572624,10.549558158003137
30,SMH,1.2953107490725133,11.14262466603951
35,SMH,1.511407514894846,11.645770648003362
40,SMH,1.717792326830073,12.12211783537882
45,SMH,1.8565727327879125,12.56404231325182
50,SMH,1.9728613546456042,13.076994018086586
55,SMH,2.086060848712816,13.821881222616092
60,SMH,2.200147731863032,14.565449749760404
65,SMH,2.3020235796058794,15.145589015506014
70,SMH,2.3619441842153495,15.573037430980177
75,SMH,2.3999726112319326,15.9575546086576
80,SMH,2.457465186550292,16.379823801152124
85,SMH,2.602878478434367,16.956536430940112
90,SMH,2.7620309579648303,17.650409909101043
95,SMH,2.907999484707154,18.42701555524891
100,SMH,3.1115856210702355,19.24783175714852
105,SMH,3.2994329834398006,20.030271272107516
110,SMH,3.5705796706650497,20.65655863039267
115,SMH,3.797657899019783,21.200743462974224
120,SMH,4.046232073918689,21.747327304864665
5,^GSPC,0.06965060997334764,2.5281515990013865
10,^GSPC,0.13537890511400624,3.4682532771973413
15,^GSPC,0.17602197050732643,4.222104216527279
20,^GSPC,0.1949751819089371,4.797437889717392
25,^GSPC,0.16919051130222915,5.269355192403833
30,^GSPC,0.14156456804225576,5.57613319271539
35,^GSPC,0.13651411199774316,5.78350777875643
40,^GSPC,0.1168489504540686,6.015685511052016
45,^GSPC,0.06639792126087476,6.035520291956999
50,^GSPC,0.035568129949695285,6.092783639155805
55,^GSPC,0.05238747373532691,6.28185784672035
60,^GSPC,0.07699345895581461,6.551157141187526
65,^GSPC,0.11887152876701076,6.697800159739856
70,^GSPC,0.13947516001352847,6.852086640508328
75,^GSPC,0.1384990869294117,7.0706368060510085
80,^GSPC,0.13213549909345912,7.261266954713439
85,^GSPC,0.12813855625885648,7.490607132439375
90,^GSPC,0.12340958335165775,7.737153107067029
95,^GSPC,0.11174399457882912,7.924257738618589
100,^GSPC,0.08651076813360875,8.100730481225375
105,^GSPC,0.07077056107325497,8.400451652483351
110,^GSPC,0.05329352996681161,8.736855938302993
115,^GSPC,0.009668673156106092,9.060669108014698
5,XLE,0.48756613983065217,4.242538431977441
10,XLE,1.0138859897939476,5.797476537655039
15,XLE,1.5619497561050244,7.029140435978872
20,XLE,2.1378805229088353,8.295736431975318
25,XLE,2.7153824553497343,9.25767898861086
30,XLE,3.3111867680331724,9.901698625341428
35,XLE,3.954334889591852,10.243620188994013
40,XLE,4.556524595209315,10.642520539123861
45,XLE,5.188210021107882,10.985474300524801
50,XLE,5.836038986554995,11.184579866290253
55,XLE,6.523556256134914,11.5620153347342
60,XLE,7.195115506361953,12.02758670835394
65,XLE,7.830519209006399,12.629372411255801
70,XLE,8.44619486637582,13.44607489420911
75,XLE,9.061179992459108,14.26648035622831
80,XLE,9.636492370782507,14.78502078471085
85,XLE,10.195953268493211,15.20731117788328
90,XLE,10.743854391856516,15.577522807271752
95,XLE,11.296783168335542,16.066182870021848
100,XLE,11.848898737721594,16.40422244048481
105,XLE,12.418628102524089,16.825915457662067
110,XLE,13.013465280889683,17.445195277930488
115,XLE,13.578452451388651,17.929946331839652
120,XLE,14.214690603969395,18.266351989769202
5,XLF,0.021667360009492997,2.9681080410644216
10,XLF,0.03966421166685707,4.189204149578063
15,XLF,0.02367958690600214,5.00096957602074
5,XLU,0.013741475197055061,2.734554306882647
10,XLU,0.01685938903643345,3.9806318231153948
5,XLI,0.058251361857813815,2.5653037956815186
10,XLI,0.1194610021246112,3.568152377357567
15,XLI,0.1510132524032965,4.396034197838702
20,XLI,0.17246339474683572,5.183348568541837
25,XLI,0.1628499521610473,5.87540418120362
30,XLI,0.13427888366622853,6.317322438020715
35,XLI,0.14107118870183832,6.56301976763248
40,XLI,0.13142151443257336,6.7712834255660255
45,XLI,0.09643153490182928,6.724664365122573
50,XLI,0.08780694700201548,6.652435864846185
55,XLI,0.12960143784737885,6.694077061359376
60,XLI,0.18564300258639396,6.847446613447265
65,XLI,0.2672306791057896,6.902959337847775
70,XLI,0.3355103276377091,7.043282547364309
75,XLI,0.38888874087718694,7.286094604613749
80,XLI,0.4343491779238095,7.410793008098226
85,XLI,0.4865013187748142,7.545959620874432
90,XLI,0.5374966609881333,7.711316422237778
95,XLI,0.5752142250047022,7.820499133593853
100,XLI,0.6105464320907141,7.885970040898205
105,XLI,0.6713818632998866,8.024505598661802
110,XLI,0.7239000238839552,8.267494427669291
115,XLI,0.7472701753835552,8.494936710957381
120,XLI,0.7926187628495703,8.70567161643341
5,GDX,0.02138637812975372,4.817078125729084
5,XLK,0.22645029515578466,3.399291507310927
10,XLK,0.4479609060307051,4.729359740198955
15,XLK,0.6450895362280662,5.839567903930684
20,XLK,0.8025035475534317,6.62573647917729
25,XLK,0.9037546032955143,7.329090401726822
30,XLK,1.007438854993883,7.851535707008386
35,XLK,1.1334293635174284,8.331530407557691
40,XLK,1.2411039588307824,8.807558642958954
45,XLK,1.3053259036165998,9.132367634759792
50,XLK,1.379905121859781,9.462621831383728
55,XLK,1.506099027836017,9.89386545702488
60,XLK,1.6597554108732087,10.391246614542139
65,XLK,1.853784963196271,10.767332150227812
70,XLK,2.0110505044330167,11.112125033844965
75,XLK,2.1266021689146757,11.469412977614434
80,XLK,2.2445176088452876,11.91416102545654
85,XLK,2.387146152306367,12.444940114656873
90,XLK,2.5407706311265006,13.040263987463183
95,XLK,2.6941626025249206,13.625862264848838
100,XLK,2.82544651009741,14.179288261909361
105,XLK,2.9460556859628473,14.75397587716655
110,XLK,3.0586147599626496,15.28747265453485
115,XLK,3.13192473801337,15.772541459749835
120,XLK,3.251844580580973,16.313910868863903
5,XLV,0.03410787812502503,2.1274754656812
10,XLV,0.06090716464502415,2.9551001828101304
15,XLV,0.05857124073489231,3.5051959184594774
20,XLV,0.04790360872400129,3.948975707684617
5,XLY,0.007688126207037276,3.730884946736088
10,XLY,0.01618129249997159,5.212953415417121
5,XLP,0.02375235829701195,1.9255097759494995
10,XLP,0.02977984851985618,2.7132621393682204
15,XLP,0.030191860569393658,3.364160346171123
20,XLP,0.02245790713472996,4.001949210673362
95,XLP,0.038276244365200225,5.340256364271591
100,XLP,0.07063204152182172,5.568892354344576
105,XLP,0.11819877865204774,5.807039073135109
110,XLP,0.16221862566047793,6.110977407132393
115,XLP,0.16114781943025616,6.28227499632336
120,XLP,0.15051665470119654,6.415854025950904
5,XLB,0.03563992288898521,2.977309008386727
10,XLB,0.06536841735062303,4.104739615902664
15,XLB,0.0734237934577581,5.04254701307682
20,XLB,0.05517423346763661,5.791660869578017
25,XLB,0.002482365743443826,6.36626967592801
5,XOP,0.48627857333001,5.520819420471947
10,XOP,1.0352307518332968,7.58382080624487
15,XOP,1.6077308162483142,9.128844088558505
20,XOP,2.2261667766199973,10.511770974234393
25,XOP,2.8549590606731146,11.589384232364104
30,XOP,3.4914143839088463,12.448222326054713
35,XOP,4.172997621610843,12.867903704030143
40,XOP,4.777017151285011,13.372313730449347
45,XOP,5.360213488765634,13.782468000713088
50,XOP,5.93161055611287,14.0091297909647
55,XOP,6.544584152637163,14.478724706878475
60,XOP,7.138904838129179,14.991379122174367
65,XOP,7.677312802209832,15.54622943245234
70,XOP,8.185346468488502,16.295014501366644
75,XOP,8.68806730949177,16.93655063824715
80,XOP,9.106236883873828,17.165622141636725
85,XOP,9.47570213024101,17.142608420406713
90,XOP,9.802875700839364,17.079639272021886
95,XOP,10.145376679918371,17.171081057556663
100,XOP,10.496105306955409,17.06450073104222
105,XOP,10.905566358581556,17.312977950267566
110,XOP,11.375666677370154,17.94619434019187
115,XOP,11.816829167475083,18.531421563553906
120,XOP,12.331482870834106,18.92876170423486
5,XHB,0.17254401068135822,3.809819763057382
10,XHB,0.3523021390617505,5.113636797839334
15,XHB,0.477152215477332,6.218571007435284
20,XHB,0.5670508566767599,7.222004606907951
25,XHB,0.5839164893956539,8.133010549958374
30,XHB,0.5730715807402329,8.904591928648621
35,XHB,0.6214357007870192,9.545184735051008
40,XHB,0.6604678052822874,10.178038771063466
45,XHB,0.6677562926763673,10.520125506918074
50,XHB,0.7064187274273854,10.8692399254403
55,XHB,0.8099962932336894,11.382468125254631
60,XHB,0.9587559208577374,11.990299122138858
65,XHB,1.1379166862711527,12.41983798034406
70,XHB,1.2975980881390192,12.895801146600933
75,XHB,1.4320793258653397,13.395540804509587
80,XHB,1.565933568392162,13.757216903972918
85,XHB,1.7027172889511035,14.115423823486964
90,XHB,1.8274423176296084,14.538881996522173
95,XHB,1.9089721227184597,14.893886377593379
100,XHB,1.9540535674411341,15.130650953632095
105,XHB,1.9910581419589308,15.481555873173544
110,XHB,2.017608845012239,15.89787387493185
115,XHB,1.9926396464042158,16.290157526166865
120,XHB,1.9981259899427297,16.738821873729954
5,ITB,0.27259503621195463,4.040338477216203
10,ITB,0.5631304972871473,5.471812124031767
15,ITB,0.8022312161158683,6.725708353183928
20,ITB,0.9955286423637897,7.821970765933827
25,ITB,1.0944237871642586,8.738629717790603
30,ITB,1.166440947891875,9.565801105978212
35,ITB,1.2950728659543462,10.292349549633617
40,ITB,1.4243481112538154,10.998691272184157
45,ITB,1.5337161892292654,11.454900288371734
50,ITB,1.7021449432902922,11.95513742658914
55,ITB,1.935939616308951,12.56183534266754
60,ITB,2.2249446088293814,13.274994482295833
65,ITB,2.5467026975748657,13.816879497192756
70,ITB,2.843728777234405,14.369619428378535
75,ITB,3.123509508751618,14.937729428593386
80,ITB,3.4040056076337653,15.351523034481987
85,ITB,3.694639601191218,15.793552286545387
90,ITB,3.981128002551595,16.320482872683655
95,ITB,4.229136203552066,16.80710706390009
100,ITB,4.443986524947935,17.207158009734556
105,ITB,4.649873706344607,17.73871791160581
110,ITB,4.836183110972084,18.27974348315582
115,ITB,4.97997057268478,18.85820169868017
120,ITB,5.139041669656609,19.45219403191738
5,IYE,0.4607666404279887,4.155985971045969
10,IYE,0.9564419798717564,5.616972315676625
15,IYE,1.4706904102829685,6.796204605199692
20,IYE,2.0154971037368146,8.02318177569675
25,IYE,2.56125348446853,8.958161887438568
30,IYE,3.1235948010051637,9.583775623914928
35,IYE,3.730854717473593,9.879489841194124
40,IYE,4.299158866146771,10.274841521131306
45,IYE,4.889723159843442,10.565346849949316
50,IYE,5.50057788278051,10.73696841122275
55,IYE,6.146130347207509,11.092955677616931
60,IYE,6.7736147277040315,11.552008370377434
65,IYE,7.371205698608701,12.112561549308776
70,IYE,7.941911664837611,12.857669698045862
75,IYE,8.508914580495034,13.621175462185379
80,IYE,9.038020730641366,14.064861177190101
85,IYE,9.543200436993546,14.42492124415738
90,IYE,10.035537224074062,14.711580527325921
95,IYE,10.530964367493869,15.099948303578763
100,IYE,11.02228097870592,15.336327430753071
105,IYE,11.535621932961106,15.715869999749522
110,IYE,12.078209367910327,16.295270618445308
115,IYE,12.60461990042181,16.768710838883916
120,IYE,13.196255852032598,17.151960409841816
5,OIH,0.506778710496122,5.975824733046393
10,OIH,1.0602778833411608,8.110301712903242
15,OIH,1.6755319982499814,9.997720412334393
20,OIH,2.343034173257046,11.943598602189667
25,OIH,3.0190081206284862,13.306643131139905
30,OIH,3.715775382808905,14.505998596267862
35,OIH,4.46215160605411,15.27058877083379
40,OIH,5.1401182546116475,15.99455742473273
45,OIH,5.840215710471458,16.762918528072657
50,OIH,6.566240911088479,17.337265684938863
55,OIH,7.343019967212347,18.058808483248782
60,OIH,8.10839728951976,18.774216542306927
65,OIH,8.82631311275624,19.625470779305367
70,OIH,9.525093700269048,20.603971841463448
75,OIH,10.206357224639776,21.622959676788014
80,OIH,10.822436989247937,22.14973599404534
